Week_Start_Date,SKU,Avg_Unit_Cost,Needed_Qty_Lag_1W,Needed_Qty_Lag_2W,Needed_Qty_Lag_4W,Avg_Needed_Qty_Last_4W,Target_Weekly_Quantity_Needed
2023-09-03,SKU1011,18.65,202.11,207.57,258.87,214.1425,202.33
2023-09-10,SKU1011,19.12,202.33,202.11,188.02,200.0075,185.52
2023-09-17,SKU1011,16.18,185.52,202.33,207.57,199.38250000000002,253.64
2023-09-24,SKU1011,19.27,253.64,185.52,202.11,210.9,216.63
2023-10-01,SKU1011,15.93,216.63,253.64,202.33,214.53,219.71
2023-10-08,SKU1011,17.99,219.71,216.63,185.52,218.875,246.67
2023-10-15,SKU1011,14.63,246.67,219.71,253.64,234.1625,198.16
2023-10-22,SKU1011,17.13,198.16,246.67,216.63,220.2925,173.69
2023-10-29,SKU1011,15.21,173.69,198.16,219.71,209.5575,274.49
2023-11-05,SKU1011,17.61,274.49,173.69,246.67,223.2525,230.99
2023-11-12,SKU1011,16.89,230.99,274.49,198.16,219.33249999999998,214.72
2023-11-19,SKU1011,15.03,214.72,230.99,173.69,223.4725,232.02
2023-11-26,SKU1011,15.71,232.02,214.72,274.49,238.055,275.72
2023-12-03,SKU1011,14.89,275.72,232.02,230.99,238.3625,276.83
2023-12-10,SKU1011,15.45,276.83,275.72,214.72,249.82250000000002,268.79
2023-12-17,SKU1011,17.47,268.79,276.83,232.02,263.34000000000003,259.53
2023-12-24,SKU1011,16.49,259.53,268.79,275.72,270.21750000000003,297.64
2023-12-31,SKU1011,14.88,297.64,259.53,276.83,275.6975,304.46
2024-01-07,SKU1011,16.26,304.46,297.64,268.79,282.605,314.26
2024-01-14,SKU1011,15.0,314.26,304.46,259.53,293.97249999999997,271.39
2024-01-21,SKU1011,14.7,271.39,314.26,297.64,296.9375,251.76
2024-01-28,SKU1011,15.05,251.76,271.39,304.46,285.4675,296.65
2024-02-04,SKU1011,16.26,296.65,251.76,314.26,283.515,247.27
2024-02-11,SKU1011,13.95,247.27,296.65,271.39,266.7675,359.93
2024-02-18,SKU1011,16.26,359.93,247.27,251.76,288.90250000000003,311.76
2024-02-25,SKU1011,15.87,311.76,359.93,296.65,303.90250000000003,301.91
2024-03-03,SKU1011,16.29,301.91,311.76,247.27,305.21750000000003,360.16
2024-03-10,SKU1011,16.12,360.16,301.91,359.93,333.44000000000005,350.67
2024-03-17,SKU1011,16.23,350.67,360.16,311.76,331.125,282.42
2024-03-24,SKU1011,16.37,282.42,350.67,301.91,323.79,299.24
2024-03-31,SKU1011,15.77,299.24,282.42,360.16,323.1225,268.58
2024-04-07,SKU1011,15.72,268.58,299.24,350.67,300.2275,270.3
2024-04-14,SKU1011,16.23,270.3,268.58,282.42,280.135,259.45
2024-04-21,SKU1011,13.4,259.45,270.3,299.24,274.3925,270.99
2024-04-28,SKU1011,14.96,270.99,259.45,268.58,267.33,291.88
2024-05-05,SKU1011,16.62,291.88,270.99,270.3,273.15500000000003,260.74
2024-05-12,SKU1011,15.46,260.74,291.88,259.45,270.765,296.28
2024-05-19,SKU1011,15.7,296.28,260.74,270.99,279.97249999999997,238.17
2024-05-26,SKU1011,13.37,238.17,296.28,291.88,271.7675,280.25
2024-06-02,SKU1011,18.35,280.25,238.17,260.74,268.86,232.69
2024-06-09,SKU1011,17.79,232.69,280.25,296.28,261.8475,284.01
2024-06-16,SKU1011,18.05,284.01,232.69,238.17,258.78000000000003,299.09
2024-06-23,SKU1011,20.14,299.09,284.01,280.25,274.01,276.51
2024-06-30,SKU1011,18.61,276.51,299.09,232.69,273.075,258.47
2024-07-07,SKU1011,22.42,258.47,276.51,284.01,279.52,228.17
2024-07-14,SKU1011,21.86,228.17,258.47,299.09,265.56,207.93
2024-07-21,SKU1011,18.98,207.93,228.17,276.51,242.77,223.15
2024-07-28,SKU1011,19.17,223.15,207.93,258.47,229.43,252.17
2024-08-04,SKU1011,18.06,252.17,223.15,228.17,227.855,206.92
2024-08-11,SKU1011,19.68,206.92,252.17,207.93,222.54250000000002,231.06
2024-08-18,SKU1011,17.58,231.06,206.92,223.15,228.325,198.01
2024-08-25,SKU1011,21.69,198.01,231.06,252.17,222.04,230.73
2024-09-01,SKU1011,19.99,230.73,198.01,206.92,216.68,207.39
2024-09-08,SKU1011,20.14,207.39,230.73,231.06,216.79749999999999,206.71
2024-09-15,SKU1011,16.98,206.71,207.39,198.01,210.70999999999998,201.8
2024-09-22,SKU1011,21.37,201.8,206.71,230.73,211.6575,220.02
2024-09-29,SKU1011,22.75,220.02,201.8,207.39,208.98,206.15
2024-10-06,SKU1011,14.24,206.15,220.02,206.71,208.67000000000002,197.81
2024-10-13,SKU1011,15.69,197.81,206.15,201.8,206.445,185.46
2024-10-20,SKU1011,16.56,185.46,197.81,220.02,202.36,235.69
2024-10-27,SKU1011,15.4,235.69,185.46,206.15,206.2775,255.67
2024-11-03,SKU1011,17.02,255.67,235.69,197.81,218.65750000000003,178.4
2024-11-10,SKU1011,15.26,178.4,255.67,185.46,213.805,216.86
2024-11-17,SKU1011,15.48,216.86,178.4,235.69,221.655,224.76
2024-11-24,SKU1011,16.63,224.76,216.86,255.67,218.9225,285.2
2024-12-01,SKU1011,14.41,285.2,224.76,178.4,226.30499999999998,281.37
2024-12-08,SKU1011,15.21,281.37,285.2,216.86,252.04749999999999,277.6
2024-12-15,SKU1011,17.83,277.6,281.37,224.76,267.23249999999996,230.4
2024-12-22,SKU1011,16.21,230.4,277.6,285.2,268.6425,226.44
2024-12-29,SKU1011,15.22,226.44,230.4,281.37,253.95250000000001,209.02
2021-01-31,SKU1012,97.05,144.28,131.55,161.6,147.6325,173.16
2021-02-07,SKU1012,82.64,173.16,144.28,153.1,150.52249999999998,175.91
2021-02-14,SKU1012,103.55,175.91,173.16,131.55,156.225,177.11
2021-02-21,SKU1012,102.25,177.11,175.91,144.28,167.615,201.55
2021-02-28,SKU1012,101.21,201.55,177.11,173.16,181.9325,181.58
2021-03-07,SKU1012,85.11,181.58,201.55,175.91,184.0375,177.44
2021-03-14,SKU1012,84.27,177.44,181.58,177.11,184.42000000000002,202.06
2021-03-21,SKU1012,94.32,202.06,177.44,201.55,190.6575,209.14
2021-03-28,SKU1012,117.55,209.14,202.06,181.58,192.555,138.95
2021-04-04,SKU1012,105.08,138.95,209.14,177.44,181.89749999999998,212.69
2021-04-11,SKU1012,103.14,212.69,138.95,202.06,190.70999999999998,157.5
2021-04-18,SKU1012,96.2,157.5,212.69,209.14,179.57,141.53
2021-04-25,SKU1012,92.02,141.53,157.5,138.95,162.6675,137.18
2021-05-02,SKU1012,90.39,137.18,141.53,212.69,162.225,135.31
2021-05-09,SKU1012,89.19,135.31,137.18,157.5,142.88,190.17
2021-05-16,SKU1012,86.2,190.17,135.31,141.53,151.0475,180.29
2021-05-23,SKU1012,99.02,180.29,190.17,137.18,160.7375,124.29
2021-05-30,SKU1012,101.89,124.29,180.29,135.31,157.515,151.62
2021-06-06,SKU1012,94.02,151.62,124.29,190.17,161.5925,124.33
2021-06-13,SKU1012,89.55,124.33,151.62,180.29,145.1325,123.06
2021-06-20,SKU1012,94.5,123.06,124.33,124.29,130.82500000000002,152.35
2021-06-27,SKU1012,94.93,152.35,123.06,151.62,137.84,120.25
2021-07-04,SKU1012,105.05,120.25,152.35,124.33,129.9975,101.34
2021-07-11,SKU1012,99.63,101.34,120.25,123.06,124.25,110.55
2021-07-18,SKU1012,100.26,110.55,101.34,152.35,121.1225,160.19
2021-07-25,SKU1012,96.14,160.19,110.55,120.25,123.0825,129.99
2021-08-01,SKU1012,93.96,129.99,160.19,101.34,125.5175,109.85
2021-08-08,SKU1012,84.43,109.85,129.99,110.55,127.64500000000001,111.08
2021-08-15,SKU1012,89.62,111.08,109.85,160.19,127.7775,111.42
2021-08-22,SKU1012,91.61,111.42,111.08,129.99,115.58500000000001,95.65
2021-08-29,SKU1012,91.66,95.65,111.42,109.85,107.0,111.97
2021-09-05,SKU1012,96.18,111.97,95.65,111.08,107.53,108.39
2021-09-12,SKU1012,112.04,108.39,111.97,111.42,106.8575,113.59
2021-09-19,SKU1012,114.23,113.59,108.39,95.65,107.39999999999999,117.21
2021-09-26,SKU1012,95.42,117.21,113.59,111.97,112.78999999999999,122.99
2021-10-03,SKU1012,105.12,122.99,117.21,108.39,115.54499999999999,134.88
2021-10-10,SKU1012,93.5,134.88,122.99,113.59,122.16749999999999,120.23
2021-10-17,SKU1012,94.71,120.23,134.88,117.21,123.8275,156.33
2021-10-24,SKU1012,99.94,156.33,120.23,122.99,133.60750000000002,131.21
2021-10-31,SKU1012,89.85,131.21,156.33,134.88,135.6625,165.43
2021-11-07,SKU1012,99.53,165.43,131.21,120.23,143.3,149.05
2021-11-14,SKU1012,97.37,149.05,165.43,156.33,150.505,149.85
2021-11-21,SKU1012,103.37,149.85,149.05,131.21,148.885,116.98
2021-11-28,SKU1012,93.4,116.98,149.85,165.43,145.3275,194.16
2021-12-05,SKU1012,98.77,194.16,116.98,149.05,152.51,134.47
2021-12-12,SKU1012,92.83,134.47,194.16,149.85,148.86499999999998,128.65
2021-12-19,SKU1012,111.14,128.65,134.47,116.98,143.565,129.42
2021-12-26,SKU1012,100.85,129.42,128.65,194.16,146.67499999999998,206.28
2022-01-02,SKU1012,76.86,206.28,129.42,134.47,149.70499999999998,143.43
2022-01-09,SKU1012,91.98,143.43,206.28,128.65,151.945,173.14
2022-01-16,SKU1012,90.56,173.14,143.43,129.42,163.0675,174.09
2022-01-23,SKU1012,87.19,174.09,173.14,206.28,174.235,168.23
2022-01-30,SKU1012,88.28,168.23,174.09,143.43,164.7225,150.59
2022-02-06,SKU1012,95.46,150.59,168.23,173.14,166.51250000000002,152.31
2022-02-13,SKU1012,94.85,152.31,150.59,174.09,161.305,189.77
2022-02-20,SKU1012,103.14,189.77,152.31,168.23,165.225,178.9
2022-02-27,SKU1012,96.9,178.9,189.77,150.59,167.8925,173.46
2022-03-06,SKU1012,92.97,173.46,178.9,152.31,173.61,177.17
2022-03-13,SKU1012,97.82,177.17,173.46,189.77,179.82500000000002,180.34
2022-03-20,SKU1012,87.88,180.34,177.17,178.9,177.46749999999997,166.34
2022-03-27,SKU1012,94.59,166.34,180.34,173.46,174.3275,188.45
2022-04-03,SKU1012,87.46,188.45,166.34,177.17,178.075,148.67
2022-04-10,SKU1012,106.97,148.67,188.45,180.34,170.95,173.16
2022-04-17,SKU1012,100.14,173.16,148.67,166.34,169.155,120.26
2022-04-24,SKU1012,86.78,120.26,173.16,188.45,157.635,121.33
2022-05-01,SKU1012,87.89,121.33,120.26,148.67,140.85500000000002,237.79
2022-05-08,SKU1012,87.69,237.79,121.33,173.16,163.135,161.78
2022-05-15,SKU1012,98.05,161.78,237.79,120.26,160.29000000000002,143.37
2022-05-22,SKU1012,103.47,143.37,161.78,121.33,166.0675,113.92
2022-05-29,SKU1012,88.49,113.92,143.37,237.79,164.215,162.61
2022-06-05,SKU1012,89.41,162.61,113.92,161.78,145.42000000000002,134.52
2022-06-12,SKU1012,102.98,134.52,162.61,143.37,138.60500000000002,104.36
2022-06-19,SKU1012,103.66,104.36,134.52,113.92,128.85250000000002,130.2
2022-06-26,SKU1012,94.16,130.2,104.36,162.61,132.9225,124.3
2022-07-03,SKU1012,97.2,124.3,130.2,134.52,123.345,176.01
2022-07-10,SKU1012,100.47,176.01,124.3,104.36,133.7175,195.33
2022-07-17,SKU1012,97.9,195.33,176.01,130.2,156.46,135.51
2022-07-24,SKU1012,97.4,135.51,195.33,124.3,157.7875,115.7
2022-07-31,SKU1012,102.89,115.7,135.51,176.01,155.6375,128.89
2022-08-07,SKU1012,95.69,128.89,115.7,195.33,143.85750000000002,103.19
2022-08-14,SKU1012,107.17,103.19,128.89,135.51,120.82249999999999,127.63
2022-08-21,SKU1012,102.0,127.63,103.19,115.7,118.85249999999999,119.19
2022-08-28,SKU1012,103.71,119.19,127.63,128.89,119.725,112.46
2022-09-04,SKU1012,81.64,112.46,119.19,103.19,115.61749999999999,101.82
2022-09-11,SKU1012,96.26,101.82,112.46,127.63,115.27499999999999,106.68
2022-09-18,SKU1012,98.59,106.68,101.82,119.19,110.0375,107.4
2022-09-25,SKU1012,103.04,107.4,106.68,112.46,107.09,105.64
2022-10-02,SKU1012,87.96,105.64,107.4,101.82,105.385,112.52
2022-10-09,SKU1012,85.66,112.52,105.64,106.68,108.06,127.25
2022-10-16,SKU1012,100.81,127.25,112.52,107.4,113.2025,147.69
2022-10-23,SKU1012,106.71,147.69,127.25,105.64,123.27499999999999,138.37
2022-10-30,SKU1012,102.54,138.37,147.69,112.52,131.45749999999998,144.59
2022-11-06,SKU1012,111.03,144.59,138.37,127.25,139.475,142.43
2022-11-13,SKU1012,98.96,142.43,144.59,147.69,143.27,175.13
2022-11-20,SKU1012,104.23,175.13,142.43,138.37,150.13,157.28
2022-11-27,SKU1012,93.85,157.28,175.13,144.59,154.85750000000002,180.78
2022-12-04,SKU1012,90.86,180.78,157.28,142.43,163.905,158.46
2022-12-11,SKU1012,86.79,158.46,180.78,175.13,167.91250000000002,133.54
2022-12-18,SKU1012,98.55,133.54,158.46,157.28,157.51500000000001,165.18
2022-12-25,SKU1012,88.62,165.18,133.54,180.78,159.49,184.54
2023-01-01,SKU1012,101.77,184.54,165.18,158.46,160.43,157.1
2023-01-08,SKU1012,105.5,157.1,184.54,133.54,160.09,179.37
2023-01-15,SKU1012,94.83,179.37,157.1,165.18,171.5475,183.92
2023-01-22,SKU1012,109.03,183.92,179.37,184.54,176.2325,176.06
2023-01-29,SKU1012,76.12,176.06,183.92,157.1,174.1125,176.25
2023-02-05,SKU1012,104.71,176.25,176.06,179.37,178.89999999999998,153.72
2023-02-12,SKU1012,94.57,153.72,176.25,183.92,172.48749999999998,179.23
2023-02-19,SKU1012,87.26,179.23,153.72,176.06,171.315,161.2
2023-02-26,SKU1012,94.98,161.2,179.23,176.25,167.6,178.96
2023-03-05,SKU1012,88.75,178.96,161.2,153.72,168.2775,149.36
2023-03-12,SKU1012,88.3,149.36,178.96,179.23,167.1875,184.36
2023-03-19,SKU1012,82.98,184.36,149.36,161.2,168.47,166.14
2023-03-26,SKU1012,92.48,166.14,184.36,178.96,169.705,163.56
2023-04-02,SKU1012,109.65,163.56,166.14,149.36,165.85500000000002,158.79
2023-04-09,SKU1012,99.42,158.79,163.56,184.36,168.2125,198.08
2023-04-16,SKU1012,98.23,198.08,158.79,166.14,171.6425,163.39
2023-04-23,SKU1012,88.16,163.39,198.08,163.56,170.955,197.69
2023-04-30,SKU1012,93.75,197.69,163.39,158.79,179.48749999999998,153.01
2023-05-07,SKU1012,95.59,153.01,197.69,198.08,178.0425,170.68
2023-05-14,SKU1012,93.73,170.68,153.01,163.39,171.1925,138.08
2023-05-21,SKU1012,93.32,138.08,170.68,197.69,164.865,121.36
2023-05-28,SKU1012,94.04,121.36,138.08,153.01,145.7825,166.92
2023-06-04,SKU1012,95.56,166.92,121.36,170.68,149.26,135.39
2023-06-11,SKU1012,95.8,135.39,166.92,138.08,140.4375,133.31
2023-06-18,SKU1012,89.74,133.31,135.39,121.36,139.245,124.05
2023-06-25,SKU1012,93.0,124.05,133.31,166.92,139.9175,191.85
2023-07-02,SKU1012,105.8,191.85,124.05,135.39,146.14999999999998,115.21
2023-07-09,SKU1012,100.35,115.21,191.85,133.31,141.105,126.05
2023-07-16,SKU1012,95.16,126.05,115.21,124.05,139.29,105.86
2023-07-23,SKU1012,89.7,105.86,126.05,191.85,134.74249999999998,145.22
2023-07-30,SKU1012,90.94,145.22,105.86,115.21,123.085,127.72
2023-08-06,SKU1012,111.27,127.72,145.22,126.05,126.2125,106.04
2023-08-13,SKU1012,94.49,106.04,127.72,105.86,121.21,109.82
2023-08-20,SKU1012,95.15,109.82,106.04,145.22,122.19999999999999,112.34
2023-08-27,SKU1012,102.76,112.34,109.82,127.72,113.98,103.38
2023-09-03,SKU1012,100.24,103.38,112.34,106.04,107.89500000000001,83.04
2023-09-10,SKU1012,91.58,83.04,103.38,109.82,102.14500000000001,98.51
2023-09-17,SKU1012,103.19,98.51,83.04,112.34,99.31750000000001,128.47
2023-09-24,SKU1012,84.09,128.47,98.51,103.38,103.35,115.87
2023-10-01,SKU1012,89.66,115.87,128.47,83.04,106.4725,126.56
2023-10-08,SKU1012,97.74,126.56,115.87,98.51,117.3525,110.21
2023-10-15,SKU1012,100.52,110.21,126.56,128.47,120.27749999999999,137.53
2023-10-22,SKU1012,96.58,137.53,110.21,115.87,122.5425,143.49
2023-10-29,SKU1012,102.22,143.49,137.53,126.56,129.4475,152.32
2023-11-05,SKU1012,102.22,152.32,143.49,110.21,135.8875,168.02
2023-11-12,SKU1012,90.62,168.02,152.32,137.53,150.34,121.98
2023-11-19,SKU1012,89.99,121.98,168.02,143.49,146.45250000000001,172.17
2023-11-26,SKU1012,102.07,172.17,121.98,152.32,153.6225,189.47
2023-12-03,SKU1012,100.86,189.47,172.17,168.02,162.91,188.69
2023-12-10,SKU1012,92.37,188.69,189.47,121.98,168.07750000000001,166.85
2023-12-17,SKU1012,107.68,166.85,188.69,172.17,179.29500000000002,167.31
2023-12-24,SKU1012,103.76,167.31,166.85,189.47,178.07999999999998,161.04
2023-12-31,SKU1012,96.08,161.04,167.31,188.69,170.9725,210.79
2024-01-07,SKU1012,88.0,210.79,161.04,166.85,176.4975,144.28
2024-01-14,SKU1012,90.51,144.28,210.79,167.31,170.85500000000002,184.02
2024-01-21,SKU1012,95.89,184.02,144.28,161.04,175.0325,186.86
2024-01-28,SKU1012,103.6,186.86,184.02,210.79,181.4875,174.14
2024-02-04,SKU1012,93.82,174.14,186.86,144.28,172.32500000000002,191.52
2024-02-11,SKU1012,97.96,191.52,174.14,184.02,184.135,186.33
2024-02-18,SKU1012,101.62,186.33,191.52,186.86,184.7125,187.65
2024-02-25,SKU1012,84.55,187.65,186.33,174.14,184.91,210.31
2024-03-03,SKU1012,97.1,210.31,187.65,191.52,193.95250000000001,170.23
2024-03-10,SKU1012,98.95,170.23,210.31,186.33,188.63,199.09
2024-03-17,SKU1012,104.01,199.09,170.23,187.65,191.82,160.61
2024-03-24,SKU1012,95.25,160.61,199.09,210.31,185.06,125.73
2024-03-31,SKU1012,88.25,125.73,160.61,170.23,163.915,199.69
2024-04-07,SKU1012,92.56,199.69,125.73,199.09,171.28,212.06
2024-04-14,SKU1012,100.95,212.06,199.69,160.61,174.52249999999998,175.64
2024-04-21,SKU1012,101.34,175.64,212.06,125.73,178.27999999999997,144.54
2024-04-28,SKU1012,110.3,144.54,175.64,199.69,182.9825,152.17
2024-05-05,SKU1012,88.15,152.17,144.54,212.06,171.1025,171.38
2024-05-12,SKU1012,93.99,171.38,152.17,175.64,160.9325,154.07
2024-05-19,SKU1012,91.74,154.07,171.38,144.54,155.54,119.6
2024-05-26,SKU1012,89.04,119.6,154.07,152.17,149.305,137.77
2024-06-02,SKU1012,89.48,137.77,119.6,171.38,145.70499999999998,141.44
2024-06-09,SKU1012,94.09,141.44,137.77,154.07,138.22,194.17
2024-06-16,SKU1012,80.58,194.17,141.44,119.6,148.245,210.5
2024-06-23,SKU1012,79.99,210.5,194.17,137.77,170.97,110.16
2024-06-30,SKU1012,93.65,110.16,210.5,141.44,164.0675,123.08
2024-07-07,SKU1012,92.6,123.08,110.16,194.17,159.4775,133.38
2024-07-14,SKU1012,96.62,133.38,123.08,210.5,144.27999999999997,125.99
2024-07-21,SKU1012,89.15,125.99,133.38,110.16,123.15249999999999,128.92
2024-07-28,SKU1012,104.83,128.92,125.99,123.08,127.84249999999999,112.08
2024-08-04,SKU1012,91.58,112.08,128.92,133.38,125.09249999999999,101.19
2024-08-11,SKU1012,98.14,101.19,112.08,125.99,117.04499999999999,103.3
2024-08-18,SKU1012,101.79,103.3,101.19,128.92,111.37249999999999,103.37
2024-08-25,SKU1012,95.36,103.37,103.3,112.08,104.985,104.5
2024-09-01,SKU1012,100.79,104.5,103.37,101.19,103.09,99.13
2024-09-08,SKU1012,96.75,99.13,104.5,103.3,102.575,102.64
2024-09-15,SKU1012,111.46,102.64,99.13,103.37,102.41,106.04
2024-09-22,SKU1012,89.77,106.04,102.64,104.5,103.0775,124.55
2024-09-29,SKU1012,91.88,124.55,106.04,99.13,108.09,120.17
2024-10-06,SKU1012,86.1,120.17,124.55,102.64,113.35,118.15
2024-10-13,SKU1012,99.01,118.15,120.17,106.04,117.2275,114.16
2024-10-20,SKU1012,99.6,114.16,118.15,124.55,119.2575,98.64
2024-10-27,SKU1012,92.04,98.64,114.16,120.17,112.78,163.01
2024-11-03,SKU1012,92.47,163.01,98.64,118.15,123.49000000000001,131.29
2024-11-10,SKU1012,107.99,131.29,163.01,114.16,126.775,160.42
2024-11-17,SKU1012,108.89,160.42,131.29,98.64,138.34,164.58
2024-11-24,SKU1012,93.33,164.58,160.42,163.01,154.825,151.91
2024-12-01,SKU1012,95.67,151.91,164.58,131.29,152.05,224.77
2024-12-08,SKU1012,95.53,224.77,151.91,160.42,175.42000000000002,145.3
2024-12-15,SKU1012,92.63,145.3,224.77,164.58,171.64,131.08
2024-12-22,SKU1012,89.94,131.08,145.3,151.91,163.26500000000001,122.95
2024-12-29,SKU1012,102.6,122.95,131.08,224.77,156.025,187.57
2021-01-31,SKU1013,75.34,80.26,84.82,84.39,85.0525,91.39
2021-02-07,SKU1013,66.04,91.39,80.26,90.74,86.80250000000001,90.2
2021-02-14,SKU1013,66.93,90.2,91.39,84.82,86.6675,89.4
2021-02-21,SKU1013,71.47,89.4,90.2,80.26,87.8125,84.28
2021-02-28,SKU1013,65.72,84.28,89.4,91.39,88.81750000000001,83.3
2021-03-07,SKU1013,62.3,83.3,84.28,90.2,86.79499999999999,90.41
2021-03-14,SKU1013,66.77,90.41,83.3,89.4,86.8475,83.99
2021-03-21,SKU1013,62.78,83.99,90.41,84.28,85.495,83.86
2021-03-28,SKU1013,63.86,83.86,83.99,83.3,85.38999999999999,75.12
2021-04-04,SKU1013,70.95,75.12,83.86,90.41,83.345,86.23
2021-04-11,SKU1013,67.2,86.23,75.12,83.99,82.3,77.89
2021-04-18,SKU1013,67.68,77.89,86.23,83.86,80.775,38.39
2021-04-25,SKU1013,57.85,38.39,77.89,75.12,69.4075,41.6
2021-05-02,SKU1013,61.02,41.6,38.39,86.23,61.0275,35.06
2021-05-09,SKU1013,58.82,35.06,41.6,77.89,48.235,42.68
2021-05-16,SKU1013,63.41,42.68,35.06,38.39,39.432500000000005,87.78
2021-05-23,SKU1013,68.33,87.78,42.68,41.6,51.78,57.33
2021-05-30,SKU1013,61.02,57.33,87.78,35.06,55.712500000000006,66.92
2021-06-06,SKU1013,65.65,66.92,57.33,42.68,63.6775,53.38
2021-06-13,SKU1013,61.07,53.38,66.92,87.78,66.3525,67.45
2021-06-20,SKU1013,64.06,67.45,53.38,57.33,61.27,64.97
2021-06-27,SKU1013,55.47,64.97,67.45,66.92,63.18,73.65
2021-07-04,SKU1013,62.24,73.65,64.97,53.38,64.86250000000001,61.72
2021-07-11,SKU1013,64.74,61.72,73.65,67.45,66.9475,58.14
2021-07-18,SKU1013,75.99,58.14,61.72,64.97,64.62,75.63
2021-07-25,SKU1013,62.75,75.63,58.14,73.65,67.285,41.93
2021-08-01,SKU1013,62.38,41.93,75.63,61.72,59.355,60.32
2021-08-08,SKU1013,61.54,60.32,41.93,58.14,59.004999999999995,47.52
2021-08-15,SKU1013,55.57,47.52,60.32,75.63,56.35,53.94
2021-08-22,SKU1013,60.34,53.94,47.52,41.93,50.927499999999995,46.96
2021-08-29,SKU1013,70.15,46.96,53.94,60.32,52.185,60.52
2021-09-05,SKU1013,71.26,60.52,46.96,47.52,52.23500000000001,52.68
2021-09-12,SKU1013,62.24,52.68,60.52,53.94,53.525000000000006,51.49
2021-09-19,SKU1013,74.34,51.49,52.68,46.96,52.9125,64.18
2021-09-26,SKU1013,69.85,64.18,51.49,60.52,57.2175,66.1
2021-10-03,SKU1013,64.21,66.1,64.18,52.68,58.6125,42.64
2021-10-10,SKU1013,70.03,42.64,66.1,51.49,56.10249999999999,53.37
2021-10-17,SKU1013,65.96,53.37,42.64,64.18,56.5725,73.27
2021-10-24,SKU1013,59.46,73.27,53.37,66.1,58.845,77.86
2021-10-31,SKU1013,61.72,77.86,73.27,42.64,61.785,60.41
2021-11-07,SKU1013,72.65,60.41,77.86,53.37,66.2275,70.25
2021-11-14,SKU1013,50.88,70.25,60.41,73.27,70.4475,67.61
2021-11-21,SKU1013,68.26,67.61,70.25,77.86,69.0325,77.39
2021-11-28,SKU1013,59.8,77.39,67.61,60.41,68.91499999999999,91.48
2021-12-05,SKU1013,70.22,91.48,77.39,70.25,76.6825,84.27
2021-12-12,SKU1013,59.77,84.27,91.48,67.61,80.1875,77.08
2021-12-19,SKU1013,56.71,77.08,84.27,77.39,82.555,77.6
2021-12-26,SKU1013,67.97,77.6,77.08,91.48,82.6075,84.28
2022-01-02,SKU1013,61.19,84.28,77.6,84.27,80.8075,74.79
2022-01-09,SKU1013,61.22,74.79,84.28,77.08,78.4375,66.63
2022-01-16,SKU1013,64.84,66.63,74.79,77.6,75.825,83.91
2022-01-23,SKU1013,68.98,83.91,66.63,84.28,77.4025,83.18
2022-01-30,SKU1013,61.3,83.18,83.91,74.79,77.1275,89.97
2022-02-06,SKU1013,60.34,89.97,83.18,66.63,80.9225,92.91
2022-02-13,SKU1013,63.08,92.91,89.97,83.91,87.49249999999999,70.94
2022-02-20,SKU1013,68.77,70.94,92.91,83.18,84.25,81.99
2022-02-27,SKU1013,65.67,81.99,70.94,89.97,83.9525,89.63
2022-03-06,SKU1013,63.73,89.63,81.99,92.91,83.86749999999999,78.79
2022-03-13,SKU1013,69.18,78.79,89.63,70.94,80.3375,98.22
2022-03-20,SKU1013,67.39,98.22,78.79,81.99,87.1575,98.1
2022-03-27,SKU1013,66.92,98.1,98.22,89.63,91.185,86.16
2022-04-03,SKU1013,66.47,86.16,98.1,78.79,90.3175,36.8
2022-04-10,SKU1013,70.49,36.8,86.16,98.22,79.82,40.41
2022-04-17,SKU1013,72.88,40.41,36.8,98.1,65.3675,40.4
2022-04-24,SKU1013,59.16,40.4,40.41,86.16,50.942499999999995,38.93
2022-05-01,SKU1013,62.23,38.93,40.4,36.8,39.135,105.79
2022-05-08,SKU1013,62.92,105.79,38.93,40.41,56.3825,78.45
2022-05-15,SKU1013,72.67,78.45,105.79,40.4,65.8925,65.56
